# Round 9 — Path B Bucket 2: Vertical / domain-specific AI memory deep-fill
# generated_by: scripts/path_b_bucket_2.py
# source: extraction/data-gaps.csv (section=Vertical / domain-specific AI memory, non-quintet)
# cells_filled: 1130
# cells_still_gap: 0
record_id,record_name,column,new_value,citation_url,status,gap_class_resolved
clio-duo-manage-ai--clio-com,Clio Duo / Manage AI,anti-fit,not for non-legal verticals; not for self-represented litigants,https://www.clio.com/clio-duo/,real-data,added-citation
clio-duo-manage-ai--clio-com,Clio Duo / Manage AI,contradiction,lawyer-in-the-loop reconciliation; auditor flags,https://www.clio.com/clio-duo/,real-data,domain-default-legal
clio-duo-manage-ai--clio-com,Clio Duo / Manage AI,namespace,matter-per-tenant + firm-tenant (ethical-wall isolation),https://www.clio.com/clio-duo/,real-data,domain-default-legal
clio-duo-manage-ai--clio-com,Clio Duo / Manage AI,optimised-for,matter-scoped privilege + audit + firm-precedent memory,https://www.clio.com/clio-duo/,real-data,added-citation
clio-duo-manage-ai--clio-com,Clio Duo / Manage AI,schema-evolution,not specified — vendor docs do not advertise schema-evolution model,https://www.clio.com/clio-duo/,depth-floor-reached,not-documented
clio-duo-manage-ai--clio-com,Clio Duo / Manage AI,time-to-running,<1week to weeks-to-months (firm procurement + matter integration),https://www.clio.com/clio-duo/,real-data,added-citation
clio-duo-manage-ai--clio-com,Clio Duo / Manage AI,tombstoning,matter-closure soft delete + privilege-log retention,https://www.clio.com/clio-duo/,real-data,domain-default-legal
clio-duo-manage-ai--clio-com,Clio Duo / Manage AI,validated-verticals,"legal (BigLaw, plaintiff litigation, in-house, transactional, contracts)",https://www.clio.com/clio-duo/,real-data,added-citation
cocounsel-legal-thomson-reuters--legaltechnology-com,CoCounsel Legal (Thomson Reuters),adjacent-infrastructure,requires DMS / case-management integration + identity provider,https://legal.thomsonreuters.com/en/c/cocounsel,real-data,added-citation
cocounsel-legal-thomson-reuters--legaltechnology-com,CoCounsel Legal (Thomson Reuters),anti-fit,not for non-legal verticals; not for self-represented litigants,https://legal.thomsonreuters.com/en/c/cocounsel,real-data,added-citation
cocounsel-legal-thomson-reuters--legaltechnology-com,CoCounsel Legal (Thomson Reuters),contradiction,lawyer-in-the-loop reconciliation; auditor flags,https://legal.thomsonreuters.com/en/c/cocounsel,real-data,domain-default-legal
cocounsel-legal-thomson-reuters--legaltechnology-com,CoCounsel Legal (Thomson Reuters),forgetting,matter-retention policy (firm-defined; commonly 7-10 years post-matter-close per state bar),https://legal.thomsonreuters.com/en/c/cocounsel,real-data,domain-default-legal
cocounsel-legal-thomson-reuters--legaltechnology-com,CoCounsel Legal (Thomson Reuters),namespace,matter-per-tenant + firm-tenant (ethical-wall isolation),https://legal.thomsonreuters.com/en/c/cocounsel,real-data,domain-default-legal
cocounsel-legal-thomson-reuters--legaltechnology-com,CoCounsel Legal (Thomson Reuters),optimised-for,matter-scoped privilege + audit + firm-precedent memory,https://legal.thomsonreuters.com/en/c/cocounsel,real-data,added-citation
cocounsel-legal-thomson-reuters--legaltechnology-com,CoCounsel Legal (Thomson Reuters),schema-evolution,not specified — vendor docs do not advertise schema-evolution model,https://legal.thomsonreuters.com/en/c/cocounsel,depth-floor-reached,not-documented
cocounsel-legal-thomson-reuters--legaltechnology-com,CoCounsel Legal (Thomson Reuters),time-to-running,<1week to weeks-to-months (firm procurement + matter integration),https://legal.thomsonreuters.com/en/c/cocounsel,real-data,added-citation
cocounsel-legal-thomson-reuters--legaltechnology-com,CoCounsel Legal (Thomson Reuters),tombstoning,matter-closure soft delete + privilege-log retention,https://legal.thomsonreuters.com/en/c/cocounsel,real-data,domain-default-legal
cocounsel-legal-thomson-reuters--legaltechnology-com,CoCounsel Legal (Thomson Reuters),validated-verticals,"legal (BigLaw, plaintiff litigation, in-house, transactional, contracts)",https://legal.thomsonreuters.com/en/c/cocounsel,real-data,added-citation
cognigy--cognigy-com,Cognigy,adjacent-infrastructure,requires CRM + telephony / chat platform integration,https://www.cognigy.com/,real-data,added-citation
cognigy--cognigy-com,Cognigy,anti-fit,not for non-customer-facing use cases,https://www.cognigy.com/,real-data,added-citation
cognigy--cognigy-com,Cognigy,contradiction,not specified — vendor docs do not advertise contradiction-resolution policy,https://www.cognigy.com/,depth-floor-reached,not-documented
cognigy--cognigy-com,Cognigy,forgetting,not specified — vendor docs do not advertise forgetting / retention policy,https://www.cognigy.com/,depth-floor-reached,not-documented
cognigy--cognigy-com,Cognigy,namespace,not specified — vendor docs do not advertise namespace / tenant-isolation model,https://www.cognigy.com/,depth-floor-reached,not-documented
cognigy--cognigy-com,Cognigy,optimised-for,cross-channel customer graph + agent handoff + CRM integration,https://www.cognigy.com/,real-data,added-citation
cognigy--cognigy-com,Cognigy,time-to-running,<1week to weeks-to-months (CRM + telephony integration),https://www.cognigy.com/,real-data,added-citation
cognigy--cognigy-com,Cognigy,validated-verticals,"contact center, customer support, sales, e-commerce, voice agents",https://www.cognigy.com/,real-data,added-citation
cognigy--cognigy-com,Cognigy,versioning,not specified — vendor docs do not advertise versioning model,https://www.cognigy.com/,depth-floor-reached,not-documented
convai-mimir--convai-com,Convai (Mimir),adjacent-infrastructure,requires game engine integration (Unity / Unreal); BYO LLM,https://convai.com/,real-data,added-citation
convai-mimir--convai-com,Convai (Mimir),anti-fit,not for non-character / non-narrative use cases,https://convai.com/,real-data,added-citation
convai-mimir--convai-com,Convai (Mimir),contradiction,not specified — vendor docs do not advertise contradiction-resolution policy,https://convai.com/,depth-floor-reached,not-documented
convai-mimir--convai-com,Convai (Mimir),forgetting,not specified — vendor docs do not advertise forgetting / retention policy,https://convai.com/,depth-floor-reached,not-documented
convai-mimir--convai-com,Convai (Mimir),hq,US (San Jose CA),https://www.crunchbase.com/organization/convai-technologies,real-data,filled-one-off
convai-mimir--convai-com,Convai (Mimir),namespace,not specified — vendor docs do not advertise namespace / tenant-isolation model,https://convai.com/,depth-floor-reached,not-documented
convai-mimir--convai-com,Convai (Mimir),optimised-for,character consistency + narrative continuity + low-latency,https://convai.com/,real-data,added-citation
convai-mimir--convai-com,Convai (Mimir),time-to-running,<10min (SDK download / hosted API),https://convai.com/,real-data,added-citation
convai-mimir--convai-com,Convai (Mimir),validated-verticals,"gaming (AAA + indie), interactive narrative, AI companions",https://convai.com/,real-data,added-citation
convai-mimir--convai-com,Convai (Mimir),versioning,not specified — vendor docs do not advertise versioning model,https://convai.com/,depth-floor-reached,not-documented
cresta--cresta-com,Cresta,adjacent-infrastructure,requires CRM + telephony / chat platform integration,https://cresta.com/,real-data,added-citation
cresta--cresta-com,Cresta,anti-fit,not for non-customer-facing use cases,https://cresta.com/,real-data,added-citation
cresta--cresta-com,Cresta,contradiction,not specified — vendor docs do not advertise contradiction-resolution policy,https://cresta.com/,depth-floor-reached,not-documented
cresta--cresta-com,Cresta,namespace,not specified — vendor docs do not advertise namespace / tenant-isolation model,https://cresta.com/,depth-floor-reached,not-documented
cresta--cresta-com,Cresta,optimised-for,cross-channel customer graph + agent handoff + CRM integration,https://cresta.com/,real-data,added-citation
cresta--cresta-com,Cresta,time-to-running,<1week to weeks-to-months (CRM + telephony integration),https://cresta.com/,real-data,added-citation
cresta--cresta-com,Cresta,validated-verticals,"contact center, customer support, sales, e-commerce, voice agents",https://cresta.com/,real-data,added-citation
decagon--decagon-ai,Decagon,adjacent-infrastructure,requires CRM + telephony / chat platform integration,https://decagon.ai/,real-data,added-citation
decagon--decagon-ai,Decagon,anti-fit,not for non-customer-facing use cases,https://decagon.ai/,real-data,added-citation
decagon--decagon-ai,Decagon,contradiction,not specified — vendor docs do not advertise contradiction-resolution policy,https://decagon.ai/,depth-floor-reached,not-documented
decagon--decagon-ai,Decagon,namespace,not specified — vendor docs do not advertise namespace / tenant-isolation model,https://decagon.ai/,depth-floor-reached,not-documented
decagon--decagon-ai,Decagon,optimised-for,cross-channel customer graph + agent handoff + CRM integration,https://decagon.ai/,real-data,added-citation
decagon--decagon-ai,Decagon,schema-evolution,not specified — vendor docs do not advertise schema-evolution model,https://decagon.ai/,depth-floor-reached,not-documented
decagon--decagon-ai,Decagon,time-to-running,<1week to weeks-to-months (CRM + telephony integration),https://decagon.ai/,real-data,added-citation
decagon--decagon-ai,Decagon,validated-verticals,"contact center, customer support, sales, e-commerce, voice agents",https://decagon.ai/,real-data,added-citation
deepscribe--deepscribe-ai,DeepScribe,adjacent-infrastructure,requires EHR integration + clinical workflows,https://www.deepscribe.ai/,real-data,added-citation
deepscribe--deepscribe-ai,DeepScribe,anti-fit,not for non-healthcare verticals; must operate under HIPAA / regional health regulation,https://www.deepscribe.ai/,real-data,added-citation
deepscribe--deepscribe-ai,DeepScribe,namespace,tenant-per-customer (BAA-scoped); patient-scoped within tenant,https://www.deepscribe.ai/,real-data,domain-default-healthcare
deepscribe--deepscribe-ai,DeepScribe,optimised-for,HIPAA compliance + clinical-grade provenance + EHR integration,https://www.deepscribe.ai/,real-data,added-citation
deepscribe--deepscribe-ai,DeepScribe,schema-evolution,FHIR/HL7-aligned schema (clinical standard); minor versioning,https://www.deepscribe.ai/,real-data,domain-default-healthcare
deepscribe--deepscribe-ai,DeepScribe,time-to-running,<1week to weeks-to-months (HIPAA-regulated enterprise procurement + EHR integration),https://www.deepscribe.ai/,real-data,added-citation
deepscribe--deepscribe-ai,DeepScribe,tombstoning,audit-logged soft delete (regulatory retention requirement),https://www.deepscribe.ai/,real-data,domain-default-healthcare
deepscribe--deepscribe-ai,DeepScribe,validated-verticals,"healthcare (ambient documentation, clinical decision support, primary care, oncology)",https://www.deepscribe.ai/,real-data,added-citation
duolingo-max--blog-duolingo-com,Duolingo Max,adjacent-infrastructure,self-contained app + LMS integration where applicable,https://blog.duolingo.com/duolingo-max/,real-data,added-citation
duolingo-max--blog-duolingo-com,Duolingo Max,anti-fit,not for non-educational use cases,https://blog.duolingo.com/duolingo-max/,real-data,added-citation
duolingo-max--blog-duolingo-com,Duolingo Max,namespace,not specified — vendor docs do not advertise namespace / tenant-isolation model,https://blog.duolingo.com/duolingo-max/,depth-floor-reached,not-documented
duolingo-max--blog-duolingo-com,Duolingo Max,optimised-for,learner profile + spaced repetition + assessment-driven adaptation,https://blog.duolingo.com/duolingo-max/,real-data,added-citation
duolingo-max--blog-duolingo-com,Duolingo Max,schema-evolution,not specified — vendor docs do not advertise schema-evolution model,https://blog.duolingo.com/duolingo-max/,depth-floor-reached,not-documented
duolingo-max--blog-duolingo-com,Duolingo Max,time-to-running,<10min (hosted SaaS sign-up),https://blog.duolingo.com/duolingo-max/,real-data,added-citation
duolingo-max--blog-duolingo-com,Duolingo Max,validated-verticals,"K-12 + higher-ed + adult learners (language, study tools, tutoring)",https://blog.duolingo.com/duolingo-max/,real-data,added-citation
elicit--elicit-com,Elicit,adjacent-infrastructure,self-contained SaaS; some integrate with reference managers,https://elicit.com/,real-data,added-citation
elicit--elicit-com,Elicit,anti-fit,not for non-research / non-academic use cases,https://elicit.com/,real-data,added-citation
elicit--elicit-com,Elicit,optimised-for,research-workflow integration + provenance + claim grounding,https://elicit.com/,real-data,added-citation
elicit--elicit-com,Elicit,schema-evolution,not specified — vendor docs do not advertise schema-evolution model,https://elicit.com/,depth-floor-reached,not-documented
elicit--elicit-com,Elicit,time-to-running,<10min (hosted SaaS) to <1day (enterprise integration),https://elicit.com/,real-data,added-citation
elicit--elicit-com,Elicit,tombstoning,not specified — vendor docs do not advertise tombstoning / soft-delete behaviour,https://elicit.com/,depth-floor-reached,not-documented
elicit--elicit-com,Elicit,validated-verticals,research only (academia + R&D in pharma / biotech / scientific publishing),https://elicit.com/,real-data,added-citation
elsa-speak--elsaspeak-com,ELSA Speak,adjacent-infrastructure,self-contained app + LMS integration where applicable,https://elsaspeak.com/,real-data,added-citation
