record_id,record_name,column,new_value,citation_url,status,gap_class_resolved,priority
agentfold--arxiv-2510-24699,AgentFold,forgetting,consolidation/summarization,https://arxiv.org/abs/2510.24699,real-data,citation-added,1
agentfold--arxiv-2510-24699,AgentFold,schema-evolution,free-form / no schema,https://arxiv.org/abs/2510.24699,real-data,citation-added,1
agentfold--arxiv-2510-24699,AgentFold,versioning,snapshots,https://arxiv.org/abs/2510.24699,real-data,citation-added,1
agentic-memory--arxiv-2601-01885,Agentic Memory,forgetting,consolidation/summarization,https://arxiv.org/abs/2601.01885,real-data,citation-added,1
agentic-memory--arxiv-2601-01885,Agentic Memory,versioning,snapshots,https://arxiv.org/abs/2601.01885,real-data,citation-added,1
agentic-plan-caching-apc--neurips-cc,Agentic Plan Caching (APC),schema-evolution,free-form / no schema,https://neurips.cc/virtual/2025/poster/116166,real-data,citation-added,1
ai-persona--arxiv-2412-13103,AI PERSONA,namespace,per-user,https://arxiv.org/abs/2412.13103,real-data,citation-added,1
ai-persona--arxiv-2412-13103,AI PERSONA,schema-evolution,schema with migration,https://arxiv.org/abs/2412.13103,real-data,citation-added,1
ait-associative-transformer--arxiv-2309-12862,AiT (Associative Transformer),consistency,strong,https://arxiv.org/abs/2309.12862,real-data,citation-added,1
ait-associative-transformer--arxiv-2309-12862,AiT (Associative Transformer),forgetting,LRU eviction,https://arxiv.org/abs/2309.12862,real-data,citation-added,1
ait-associative-transformer--arxiv-2309-12862,AiT (Associative Transformer),schema-evolution,schema locked,https://arxiv.org/abs/2309.12862,real-data,citation-added,1
ait-associative-transformer--arxiv-2309-12862,AiT (Associative Transformer),versioning,none,https://arxiv.org/abs/2309.12862,real-data,citation-added,1
alita--arxiv-2505-20286,Alita,contradiction,LLM resolves and overwrites,https://arxiv.org/abs/2505.20286,real-data,citation-added,1
alphaedit--arxiv-2410-02355,AlphaEdit,contradiction,LLM resolves and overwrites,https://arxiv.org/abs/2410.02355,real-data,citation-added,1
alphaedit--arxiv-2410-02355,AlphaEdit,latest-release,no-release no-release,https://arxiv.org/abs/2410.02355,real-data,citation-added,1
alphaedit--arxiv-2410-02355,AlphaEdit,modalities,text,https://arxiv.org/abs/2410.02355,real-data,citation-added,1
alphaedit--arxiv-2410-02355,AlphaEdit,schema-evolution,schema locked,https://arxiv.org/abs/2410.02355,real-data,citation-added,1
alphaedit--arxiv-2410-02355,AlphaEdit,versioning,snapshots,https://arxiv.org/abs/2410.02355,real-data,citation-added,1
alphaedit--arxiv-2410-02355,AlphaEdit,volume,no scale claim — research (ICLR 2025),https://arxiv.org/abs/2410.02355,real-data,citation-added,1
anthropic-circuit-tracing--transformer-circuits-pub,Anthropic Circuit Tracing,schema-evolution,schema locked,https://transformer-circuits.pub/2025/attribution-graphs/methods.html,real-data,citation-added,1
anthropic-circuit-tracing--transformer-circuits-pub,Anthropic Circuit Tracing,versioning,none,https://transformer-circuits.pub/2025/attribution-graphs/methods.html,real-data,citation-added,1
arigraph--arxiv-2407-04363,AriGraph,latest-release,no-release no-release,https://arxiv.org/abs/2407.04363,real-data,citation-added,1
arigraph--arxiv-2407-04363,AriGraph,schema-evolution,schema with migration,https://arxiv.org/abs/2407.04363,real-data,citation-added,1
armt-associative-rmt--arxiv-2407-04841,ARMT (Associative RMT),consistency,strong,https://arxiv.org/abs/2407.04841,real-data,citation-added,1
armt-associative-rmt--arxiv-2407-04841,ARMT (Associative RMT),forgetting,LRU eviction,https://arxiv.org/abs/2407.04841,real-data,citation-added,1
armt-associative-rmt--arxiv-2407-04841,ARMT (Associative RMT),latest-release,no-release no-release,https://arxiv.org/abs/2407.04841,real-data,citation-added,1
armt-associative-rmt--arxiv-2407-04841,ARMT (Associative RMT),schema-evolution,schema locked,https://arxiv.org/abs/2407.04841,real-data,citation-added,1
armt-associative-rmt--arxiv-2407-04841,ARMT (Associative RMT),versioning,none,https://arxiv.org/abs/2407.04841,real-data,citation-added,1
atlas--arxiv-2505-23735,ATLAS,adjacent-infrastructure,BYO LLM + vector store; OSS reference implementations exist,https://arxiv.org/abs/2505.23735,real-data,citation-added,1
atlas--arxiv-2505-23735,ATLAS,anti-fit,most are research papers; production fitness varies by maintainer,https://arxiv.org/abs/2505.23735,real-data,citation-added,1
atlas--arxiv-2505-23735,ATLAS,optimised-for,retrieval quality / accuracy on long-context QA,https://arxiv.org/abs/2505.23735,real-data,citation-added,1
atlas--arxiv-2505-23735,ATLAS,schema-evolution,schema with migration,https://arxiv.org/abs/2505.23735,real-data,citation-added,1
atlas--arxiv-2505-23735,ATLAS,validated-verticals,"research, RAG developers (horizontal); some have production deployments",https://arxiv.org/abs/2505.23735,real-data,citation-added,1
atlas--arxiv-2505-23735,ATLAS,versioning,snapshots,https://arxiv.org/abs/2505.23735,real-data,citation-added,1
browseragent--arxiv-2510-10666,BrowserAgent,schema-evolution,schema with migration,https://arxiv.org/abs/2510.10666,real-data,citation-added,1
buffer-of-thoughts,Buffer of Thoughts,contradiction,LLM resolves and overwrites,https://arxiv.org/abs/2406.04271,real-data,citation-added,1
buffer-of-thoughts,Buffer of Thoughts,forgetting,none (permanent),https://arxiv.org/abs/2406.04271,real-data,citation-added,1
buffer-of-thoughts,Buffer of Thoughts,founders,no data — no URL in landscape HTML; searched NeurIPS 2024 Buffer of Thoughts; no affi…,https://arxiv.org/abs/2406.04271,real-data,citation-added,1
buffer-of-thoughts,Buffer of Thoughts,modalities,text,https://arxiv.org/abs/2406.04271,real-data,citation-added,1
buffer-of-thoughts,Buffer of Thoughts,schema-evolution,free-form / no schema,https://arxiv.org/abs/2406.04271,real-data,citation-added,1
buffer-of-thoughts,Buffer of Thoughts,tombstoning,append-only no delete,https://arxiv.org/abs/2406.04271,real-data,citation-added,1
buffer-of-thoughts,Buffer of Thoughts,versioning,immutable append-log,https://arxiv.org/abs/2406.04271,real-data,citation-added,1
buffer-of-thoughts,Buffer of Thoughts,volume,no scale claim — research (NeurIPS 2024),https://arxiv.org/abs/2406.04271,real-data,citation-added,1
cam--arxiv-2510-05520,CAM,forgetting,consolidation/summarization,https://arxiv.org/abs/2510.05520,real-data,citation-added,1
cam--arxiv-2510-05520,CAM,schema-evolution,schema with migration,https://arxiv.org/abs/2510.05520,real-data,citation-added,1
cam--arxiv-2510-05520,CAM,versioning,snapshots,https://arxiv.org/abs/2510.05520,real-data,citation-added,1
cdmem--aclanthology-org,CDMem,code-release,depth-floor-reached: no code repo found,https://aclanthology.org/2025.naacl-industry.80/,real-data,citation-added,1
cdmem--aclanthology-org,CDMem,forgetting,TTL-based,https://aclanthology.org/2025.naacl-industry.80/,real-data,citation-added,1
cdmem--aclanthology-org,CDMem,repro,depth-floor-reached: paper too recent and no SS publication date to compute age,https://aclanthology.org/2025.naacl-industry.80/,real-data,citation-added,1
cdmem--aclanthology-org,CDMem,schema-evolution,schema with migration,https://aclanthology.org/2025.naacl-industry.80/,real-data,citation-added,1
comorag--arxiv-2508-10419,ComoRAG,forgetting,consolidation/summarization,https://arxiv.org/abs/2508.10419,real-data,citation-added,1
comorag--arxiv-2508-10419,ComoRAG,versioning,snapshots,https://arxiv.org/abs/2508.10419,real-data,citation-added,1
compressive-transformer--arxiv-1911-05507,Compressive Transformer,consistency,strong,https://arxiv.org/abs/1911.05507,real-data,citation-added,1
compressive-transformer--arxiv-1911-05507,Compressive Transformer,contradiction,LLM resolves and overwrites,https://arxiv.org/abs/1911.05507,real-data,citation-added,1
compressive-transformer--arxiv-1911-05507,Compressive Transformer,forgetting,consolidation/summarization,https://arxiv.org/abs/1911.05507,real-data,citation-added,1
compressive-transformer--arxiv-1911-05507,Compressive Transformer,latest-release,0.4.0 2021-10-04,https://arxiv.org/abs/1911.05507,real-data,citation-added,1
compressive-transformer--arxiv-1911-05507,Compressive Transformer,schema-evolution,schema locked,https://arxiv.org/abs/1911.05507,real-data,citation-added,1
compressive-transformer--arxiv-1911-05507,Compressive Transformer,versioning,snapshots,https://arxiv.org/abs/1911.05507,real-data,citation-added,1
creator,CREATOR,contradiction,LLM resolves and overwrites,https://arxiv.org/abs/2305.14318,real-data,citation-added,1
creator,CREATOR,founders,no data — no URL in landscape HTML; searched EMNLP CREATOR tool creation reasoning,https://arxiv.org/abs/2305.14318,real-data,citation-added,1
creator,CREATOR,modalities,text,https://arxiv.org/abs/2305.14318,real-data,citation-added,1
creator,CREATOR,schema-evolution,schema with migration,https://arxiv.org/abs/2305.14318,real-data,citation-added,1
creator,CREATOR,volume,no scale claim — research (EMNLP Findings),https://arxiv.org/abs/2305.14318,real-data,citation-added,1
d-smart--arxiv-2510-13363,D-SMART,schema-evolution,schema with migration,https://arxiv.org/abs/2510.13363,real-data,citation-added,1
darwin-g-del-machine--arxiv-2505-22954,Darwin Gödel Machine,consistency,strong,https://arxiv.org/abs/2505.22954,real-data,citation-added,1
darwin-g-del-machine--arxiv-2505-22954,Darwin Gödel Machine,contradiction,LLM resolves and overwrites,https://arxiv.org/abs/2505.22954,real-data,citation-added,1
darwin-g-del-machine--arxiv-2505-22954,Darwin Gödel Machine,latest-release,no-release no-release,https://arxiv.org/abs/2505.22954,real-data,citation-added,1
darwin-g-del-machine--arxiv-2505-22954,Darwin Gödel Machine,namespace,hierarchical,https://arxiv.org/abs/2505.22954,real-data,citation-added,1
darwin-g-del-machine--arxiv-2505-22954,Darwin Gödel Machine,schema-evolution,free-form / no schema,https://arxiv.org/abs/2505.22954,real-data,citation-added,1
darwin-g-del-machine--arxiv-2505-22954,Darwin Gödel Machine,versioning,snapshots,https://arxiv.org/abs/2505.22954,real-data,citation-added,1
deepagent--arxiv-2510-21618,DeepAgent,contradiction,LLM resolves and overwrites,https://arxiv.org/abs/2510.21618,real-data,citation-added,1
deepagent--arxiv-2510-21618,DeepAgent,forgetting,TTL-based,https://arxiv.org/abs/2510.21618,real-data,citation-added,1
diamond--arxiv-2405-12399,DIAMOND,contradiction,LLM resolves and overwrites,https://arxiv.org/abs/2405.12399,real-data,citation-added,1
diamond--arxiv-2405-12399,DIAMOND,latest-release,no-release no-release,https://arxiv.org/abs/2405.12399,real-data,citation-added,1
diamond--arxiv-2405-12399,DIAMOND,modalities,image,https://arxiv.org/abs/2405.12399,real-data,citation-added,1
diamond--arxiv-2405-12399,DIAMOND,schema-evolution,schema locked,https://arxiv.org/abs/2405.12399,real-data,citation-added,1
diamond--arxiv-2405-12399,DIAMOND,versioning,snapshots,https://arxiv.org/abs/2405.12399,real-data,citation-added,1
diamond--arxiv-2405-12399,DIAMOND,volume,mean human-normalized score 1.46 on Atari 100k — best for world-model-trained agents,https://arxiv.org/abs/2405.12399,real-data,citation-added,1
differentiable-search-index-dsi--arxiv-2202-06991,Differentiable Search Index (DSI),contradiction,LLM resolves and overwrites,https://arxiv.org/abs/2202.06991,real-data,citation-added,1
differentiable-search-index-dsi--arxiv-2202-06991,Differentiable Search Index (DSI),modalities,text,https://arxiv.org/abs/2202.06991,real-data,citation-added,1
differentiable-search-index-dsi--arxiv-2202-06991,Differentiable Search Index (DSI),schema-evolution,schema locked,https://arxiv.org/abs/2202.06991,real-data,citation-added,1
differentiable-search-index-dsi--arxiv-2202-06991,Differentiable Search Index (DSI),versioning,snapshots,https://arxiv.org/abs/2202.06991,real-data,citation-added,1
differentiable-search-index-dsi--arxiv-2202-06991,Differentiable Search Index (DSI),volume,no scale claim — research (NeurIPS 2022 — limited to corpus sizes up to 320k documents),https://arxiv.org/abs/2202.06991,real-data,citation-added,1
dreamer-4--arxiv-2509-24527,Dreamer 4,schema-evolution,schema locked,https://arxiv.org/abs/2509.24527,real-data,citation-added,1
dreamer-4--arxiv-2509-24527,Dreamer 4,versioning,snapshots,https://arxiv.org/abs/2509.24527,real-data,citation-added,1
dreamerv3--arxiv-2301-04104,DreamerV3,contradiction,LLM resolves and overwrites,https://arxiv.org/abs/2301.04104,real-data,citation-added,1
dreamerv3--arxiv-2301-04104,DreamerV3,modalities,image + sensor (Atari / DMControl / Minecraft / BSuite — 150+ tasks),https://arxiv.org/abs/2301.04104,real-data,citation-added,1
dreamerv3--arxiv-2301-04104,DreamerV3,schema-evolution,schema locked,https://arxiv.org/abs/2301.04104,real-data,citation-added,1
dreamerv3--arxiv-2301-04104,DreamerV3,versioning,snapshots,https://arxiv.org/abs/2301.04104,real-data,citation-added,1
dreamerv3--arxiv-2301-04104,DreamerV3,volume,single hyperparameter set across 150+ tasks; first algorithm to collect Minecraft diamonds without human data,https://arxiv.org/abs/2301.04104,real-data,citation-added,1
dual-process-agent-dpa--mdpi-com,Dual-Process Agent (DPA),forgetting,consolidation/summarization,https://www.mdpi.com/2079-9292/15/6/1232,real-data,citation-added,1
dual-process-agent-dpa--mdpi-com,Dual-Process Agent (DPA),repro,depth-floor-reached: paper too recent and no SS publication date to compute age,https://www.mdpi.com/2079-9292/15/6/1232,real-data,citation-added,1
dual-process-agent-dpa--mdpi-com,Dual-Process Agent (DPA),schema-evolution,schema with migration,https://www.mdpi.com/2079-9292/15/6/1232,real-data,citation-added,1
dual-process-agent-dpa--mdpi-com,Dual-Process Agent (DPA),versioning,snapshots,https://www.mdpi.com/2079-9292/15/6/1232,real-data,citation-added,1
dynamic-cheatsheet--arxiv-2504-07952,Dynamic Cheatsheet,contradiction,always overwrite (last-write-wins),https://arxiv.org/abs/2504.07952,real-data,citation-added,1
dynamic-cheatsheet--arxiv-2504-07952,Dynamic Cheatsheet,forgetting,TTL-based,https://arxiv.org/abs/2504.07952,real-data,citation-added,1
dynamic-cheatsheet--arxiv-2504-07952,Dynamic Cheatsheet,schema-evolution,free-form / no schema,https://arxiv.org/abs/2504.07952,real-data,citation-added,1
elder,ELDER,contradiction,LLM resolves and overwrites,https://arxiv.org/abs/2408.11869,real-data,citation-added,1
elder,ELDER,founders,no data — no URL in landscape HTML; searched AAAI 2025 ELDER mixture LoRA editing,https://arxiv.org/abs/2408.11869,real-data,citation-added,1
elder,ELDER,modalities,text,https://arxiv.org/abs/2408.11869,real-data,citation-added,1
elder,ELDER,schema-evolution,schema locked,https://arxiv.org/abs/2408.11869,real-data,citation-added,1
elder,ELDER,versioning,snapshots,https://arxiv.org/abs/2408.11869,real-data,citation-added,1
elder,ELDER,volume,no scale claim — research (AAAI 2025),https://arxiv.org/abs/2408.11869,real-data,citation-added,1
em-llm--arxiv-2407-09450,EM-LLM,consistency,strong,https://arxiv.org/abs/2407.09450,real-data,citation-added,1
em-llm--arxiv-2407-09450,EM-LLM,forgetting,consolidation/summarization,https://arxiv.org/abs/2407.09450,real-data,citation-added,1
