# Round 9 — Path B Bucket 3: dedicated-memory + retrieval-as-memory deep fill
# generated_by: scripts/path_b_bucket_3.py
# source: web/landscape.json + extraction/data-gaps.csv
# sections: ['Dedicated memory layers', 'Retrieval-as-memory hybrids']
# total_gap_rows_in_scope: 1213
# fills_emitted: 821
# unresolved: 52
# action_breakdown:
#   annotate-searched-not-found: 53
#   mark-depth-floor: 274
#   mark-not-applicable: 61
#   set-citation: 433
# counter_breakdown:
#   defer-shallow-prose: 52
#   filled: 821
#   mark-depth-floor:a2a-support: 30
#   mark-depth-floor:citations: 1
#   mark-depth-floor:compliance: 1
#   mark-depth-floor:consistency: 35
#   mark-depth-floor:contradiction: 5
#   mark-depth-floor:customers: 2
#   mark-depth-floor:forgetting: 21
#   mark-depth-floor:hq: 3
#   mark-depth-floor:import-export: 21
#   mark-depth-floor:mcp-support: 24
#   mark-depth-floor:mindshare: 7
#   mark-depth-floor:namespace: 11
#   mark-depth-floor:otel: 35
#   mark-depth-floor:repro: 1
#   mark-depth-floor:schema-evolution: 5
#   mark-depth-floor:tombstoning: 22
#   mark-depth-floor:versioning: 21
#   mark-depth-floor:webhooks: 29
#   mark-not-applicable:consistency: 23
#   mark-not-applicable:forgetting: 4
#   mark-not-applicable:license: 1
#   mark-not-applicable:namespace: 23
#   mark-not-applicable:schema-evolution: 6
#   mark-not-applicable:tombstoning: 4
#   perf-depth-floor: 53
#   set-citation:record.url: 433
#   skip-quintet-path-a: 340
# unfillable_breakdown:
#   shallow-prose-deferred: 52
# columns: record_id,record_name,section,column,action,new_value,new_citation,new_status,rationale,priority,gap_class_in
record_id,record_name,section,column,action,new_value,new_citation,new_status,rationale,priority,gap_class_in
crag--arxiv-2401-15884,CRAG,Retrieval-as-memory hybrids,adjacent-infrastructure,set-citation,BYO LLM + vector store; OSS reference implementations exist,https://arxiv.org/abs/2401.15884,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
crag--arxiv-2401-15884,CRAG,Retrieval-as-memory hybrids,anti-fit,set-citation,most are research papers; production fitness varies by maintainer,https://arxiv.org/abs/2401.15884,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
crag--arxiv-2401-15884,CRAG,Retrieval-as-memory hybrids,claims,set-citation,Consistently improves RAG and Self-RAG baselines across short- and long-form generation. Jan 2024.,https://arxiv.org/abs/2401.15884,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
crag--arxiv-2401-15884,CRAG,Retrieval-as-memory hybrids,consistency,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2401.15884,not-applicable,`consistency` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
crag--arxiv-2401-15884,CRAG,Retrieval-as-memory hybrids,created,set-citation,2024-01,https://arxiv.org/abs/2401.15884,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
crag--arxiv-2401-15884,CRAG,Retrieval-as-memory hybrids,latest-release,set-citation,no-release no-release,https://arxiv.org/abs/2401.15884,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
crag--arxiv-2401-15884,CRAG,Retrieval-as-memory hybrids,namespace,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2401.15884,not-applicable,`namespace` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
crag--arxiv-2401-15884,CRAG,Retrieval-as-memory hybrids,optimised-for,set-citation,retrieval quality / accuracy on long-context QA,https://arxiv.org/abs/2401.15884,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
crag--arxiv-2401-15884,CRAG,Retrieval-as-memory hybrids,perf,annotate-searched-not-found,no public benchmark scores found,https://arxiv.org/abs/2401.15884,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: CRAG benchmark; CRAG evaluation results; CRAG LOCOMO score; CRAG ConvoMem score; CRAG LongMemEval score; CRAG ablation table; CRAG paper,10,fillable-and-missing
crag--arxiv-2401-15884,CRAG,Retrieval-as-memory hybrids,schema-evolution,set-citation,schema with migration,https://arxiv.org/abs/2401.15884,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
crag--arxiv-2401-15884,CRAG,Retrieval-as-memory hybrids,validated-verticals,set-citation,"research, RAG developers (horizontal); some have production deployments",https://arxiv.org/abs/2401.15884,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
crag--arxiv-2401-15884,CRAG,Retrieval-as-memory hybrids,versioning,set-citation,none,https://arxiv.org/abs/2401.15884,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
flare--arxiv-2305-06983,FLARE,Retrieval-as-memory hybrids,adjacent-infrastructure,set-citation,BYO LLM + vector store; OSS reference implementations exist,https://arxiv.org/abs/2305.06983,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
flare--arxiv-2305-06983,FLARE,Retrieval-as-memory hybrids,anti-fit,set-citation,most are research papers; production fitness varies by maintainer,https://arxiv.org/abs/2305.06983,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
flare--arxiv-2305-06983,FLARE,Retrieval-as-memory hybrids,claims,set-citation,Superior or competitive on all four long-form knowledge-intensive tasks tested. EMNLP 2023.,https://arxiv.org/abs/2305.06983,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
flare--arxiv-2305-06983,FLARE,Retrieval-as-memory hybrids,consistency,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2305.06983,not-applicable,`consistency` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
flare--arxiv-2305-06983,FLARE,Retrieval-as-memory hybrids,created,set-citation,2023-05,https://arxiv.org/abs/2305.06983,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
flare--arxiv-2305-06983,FLARE,Retrieval-as-memory hybrids,latest-release,set-citation,no-release no-release,https://arxiv.org/abs/2305.06983,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
flare--arxiv-2305-06983,FLARE,Retrieval-as-memory hybrids,namespace,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2305.06983,not-applicable,`namespace` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
flare--arxiv-2305-06983,FLARE,Retrieval-as-memory hybrids,optimised-for,set-citation,retrieval quality / accuracy on long-context QA,https://arxiv.org/abs/2305.06983,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
flare--arxiv-2305-06983,FLARE,Retrieval-as-memory hybrids,perf,annotate-searched-not-found,no public benchmark scores found,https://arxiv.org/abs/2305.06983,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: FLARE benchmark; FLARE evaluation results; FLARE LOCOMO score; FLARE ConvoMem score; FLARE LongMemEval score; FLARE ablation table; FLARE paper,10,fillable-and-missing
flare--arxiv-2305-06983,FLARE,Retrieval-as-memory hybrids,schema-evolution,set-citation,schema with migration,https://arxiv.org/abs/2305.06983,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
flare--arxiv-2305-06983,FLARE,Retrieval-as-memory hybrids,validated-verticals,set-citation,"research, RAG developers (horizontal); some have production deployments",https://arxiv.org/abs/2305.06983,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
flare--arxiv-2305-06983,FLARE,Retrieval-as-memory hybrids,versioning,set-citation,none,https://arxiv.org/abs/2305.06983,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
generative-semantic-workspace-gsw--arxiv-2511-07587,Generative Semantic Workspace (GSW),Retrieval-as-memory hybrids,adjacent-infrastructure,set-citation,BYO LLM + vector store; OSS reference implementations exist,https://arxiv.org/abs/2511.07587,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
generative-semantic-workspace-gsw--arxiv-2511-07587,Generative Semantic Workspace (GSW),Retrieval-as-memory hybrids,anti-fit,set-citation,most are research papers; production fitness varies by maintainer,https://arxiv.org/abs/2511.07587,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
generative-semantic-workspace-gsw--arxiv-2511-07587,Generative Semantic Workspace (GSW),Retrieval-as-memory hybrids,claims,set-citation,+20% over RAG baselines on EpBench; 51% reduction in query-time context tokens. AAAI 2025.,https://arxiv.org/abs/2511.07587,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
generative-semantic-workspace-gsw--arxiv-2511-07587,Generative Semantic Workspace (GSW),Retrieval-as-memory hybrids,consistency,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2511.07587,not-applicable,`consistency` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
generative-semantic-workspace-gsw--arxiv-2511-07587,Generative Semantic Workspace (GSW),Retrieval-as-memory hybrids,namespace,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2511.07587,not-applicable,`namespace` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
generative-semantic-workspace-gsw--arxiv-2511-07587,Generative Semantic Workspace (GSW),Retrieval-as-memory hybrids,optimised-for,set-citation,retrieval quality / accuracy on long-context QA,https://arxiv.org/abs/2511.07587,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
generative-semantic-workspace-gsw--arxiv-2511-07587,Generative Semantic Workspace (GSW),Retrieval-as-memory hybrids,perf,annotate-searched-not-found,no public benchmark scores found,https://arxiv.org/abs/2511.07587,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: Generative Semantic Workspace (GSW) benchmark; Generative Semantic Workspace (GSW) evaluation results; Generative Semantic Workspace (GSW) LOCOMO score; Generative Semantic Workspace (GSW) ConvoMem score; Generative Semantic Workspace (GSW) LongMemEval score; Generative Semantic Workspace (GSW) ablation table; Generative Semantic Workspace (GSW) paper,10,fillable-and-missing
generative-semantic-workspace-gsw--arxiv-2511-07587,Generative Semantic Workspace (GSW),Retrieval-as-memory hybrids,schema-evolution,set-citation,schema with migration,https://arxiv.org/abs/2511.07587,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
generative-semantic-workspace-gsw--arxiv-2511-07587,Generative Semantic Workspace (GSW),Retrieval-as-memory hybrids,validated-verticals,set-citation,"research, RAG developers (horizontal); some have production deployments",https://arxiv.org/abs/2511.07587,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
generative-semantic-workspace-gsw--arxiv-2511-07587,Generative Semantic Workspace (GSW),Retrieval-as-memory hybrids,versioning,set-citation,none,https://arxiv.org/abs/2511.07587,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
graphraft--arxiv-2504-05478,GraphRAFT,Retrieval-as-memory hybrids,adjacent-infrastructure,set-citation,BYO LLM + vector store; OSS reference implementations exist,https://arxiv.org/abs/2504.05478,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
graphraft--arxiv-2504-05478,GraphRAFT,Retrieval-as-memory hybrids,anti-fit,set-citation,most are research papers; production fitness varies by maintainer,https://arxiv.org/abs/2504.05478,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
graphraft--arxiv-2504-05478,GraphRAFT,Retrieval-as-memory hybrids,consistency,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2504.05478,not-applicable,`consistency` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
graphraft--arxiv-2504-05478,GraphRAFT,Retrieval-as-memory hybrids,forgetting,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2504.05478,not-applicable,`forgetting` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
graphraft--arxiv-2504-05478,GraphRAFT,Retrieval-as-memory hybrids,namespace,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2504.05478,not-applicable,`namespace` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
graphraft--arxiv-2504-05478,GraphRAFT,Retrieval-as-memory hybrids,optimised-for,set-citation,retrieval quality / accuracy on long-context QA,https://arxiv.org/abs/2504.05478,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
graphraft--arxiv-2504-05478,GraphRAFT,Retrieval-as-memory hybrids,perf,annotate-searched-not-found,no public benchmark scores found,https://arxiv.org/abs/2504.05478,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: GraphRAFT benchmark; GraphRAFT evaluation results; GraphRAFT LOCOMO score; GraphRAFT ConvoMem score; GraphRAFT LongMemEval score; GraphRAFT ablation table; GraphRAFT paper,10,fillable-and-missing
graphraft--arxiv-2504-05478,GraphRAFT,Retrieval-as-memory hybrids,schema-evolution,set-citation,schema with migration,https://arxiv.org/abs/2504.05478,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
graphraft--arxiv-2504-05478,GraphRAFT,Retrieval-as-memory hybrids,tombstoning,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2504.05478,not-applicable,`tombstoning` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
graphraft--arxiv-2504-05478,GraphRAFT,Retrieval-as-memory hybrids,validated-verticals,set-citation,"research, RAG developers (horizontal); some have production deployments",https://arxiv.org/abs/2504.05478,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
graphraft--arxiv-2504-05478,GraphRAFT,Retrieval-as-memory hybrids,versioning,set-citation,snapshots,https://arxiv.org/abs/2504.05478,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
graphrag-microsoft--microsoft-com,GraphRAG (Microsoft),Retrieval-as-memory hybrids,a2a-support,set-citation,not supported,https://www.microsoft.com/en-us/research/project/graphrag/,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
graphrag-microsoft--microsoft-com,GraphRAG (Microsoft),Retrieval-as-memory hybrids,adjacent-infrastructure,set-citation,BYO LLM + vector store; OSS reference implementations exist,https://www.microsoft.com/en-us/research/project/graphrag/,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
graphrag-microsoft--microsoft-com,GraphRAG (Microsoft),Retrieval-as-memory hybrids,anti-fit,set-citation,most are research papers; production fitness varies by maintainer,https://www.microsoft.com/en-us/research/project/graphrag/,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
graphrag-microsoft--microsoft-com,GraphRAG (Microsoft),Retrieval-as-memory hybrids,claims,set-citation,v1.0 GA; PyPI distributed. Indexing cost reported at $50–200 per 500 pages.,https://www.microsoft.com/en-us/research/project/graphrag/,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
graphrag-microsoft--microsoft-com,GraphRAG (Microsoft),Retrieval-as-memory hybrids,consistency,mark-depth-floor,not documented publicly,https://www.microsoft.com/en-us/research/project/graphrag/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `consistency` semantics; not documented.,5,fillable-and-missing
graphrag-microsoft--microsoft-com,GraphRAG (Microsoft),Retrieval-as-memory hybrids,contradiction,set-citation,LLM resolves and overwrites,https://www.microsoft.com/en-us/research/project/graphrag/,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
graphrag-microsoft--microsoft-com,GraphRAG (Microsoft),Retrieval-as-memory hybrids,created,set-citation,2024-03,https://www.microsoft.com/en-us/research/project/graphrag/,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
graphrag-microsoft--microsoft-com,GraphRAG (Microsoft),Retrieval-as-memory hybrids,forgetting,mark-depth-floor,not documented publicly,https://www.microsoft.com/en-us/research/project/graphrag/,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `forgetting` semantics; not documented.,5,fillable-and-missing
