source,record_id,column,incoming_value,incoming_citation,incoming_status,action,reason
bucket-2,synthesis-tutor--synthesis-com,tombstoning,not specified — vendor docs do not advertise tombstoning / soft-delete behaviour,https://www.synthesis.com/tutor,depth-floor-reached,apply-value,
bucket-2,synthesis-tutor--synthesis-com,versioning,not specified — vendor docs do not advertise versioning model,https://www.synthesis.com/tutor,depth-floor-reached,apply-value,
bucket-2,tesla-fsd-v13-occupancy-4d-world--thinkautonomous-ai,a2a-support,"no A2A protocol support advertised — vertical product, no A2A integration documented",https://www.thinkautonomous.ai/blog/occupancy-networks/,depth-floor-reached,apply-value,
bucket-2,tesla-fsd-v13-occupancy-4d-world--thinkautonomous-ai,import-export,"no public import/export API advertised — vendor product, data movement via enterprise integration only",https://www.thinkautonomous.ai/blog/occupancy-networks/,depth-floor-reached,apply-value,
bucket-2,tesla-fsd-v13-occupancy-4d-world--thinkautonomous-ai,mcp-support,"no MCP support advertised — vertical product, no MCP server / client integration documented",https://www.thinkautonomous.ai/blog/occupancy-networks/,depth-floor-reached,apply-value,
bucket-2,tesla-fsd-v13-occupancy-4d-world--thinkautonomous-ai,otel,no OpenTelemetry integration advertised — vendor logs/observability not publicly documented,https://www.thinkautonomous.ai/blog/occupancy-networks/,depth-floor-reached,apply-value,
bucket-2,tesla-fsd-v13-occupancy-4d-world--thinkautonomous-ai,tombstoning,"not applicable — embodied policy, not a database",https://www.thinkautonomous.ai/blog/occupancy-networks/,not-applicable,apply-value,
bucket-2,tesla-fsd-v13-occupancy-4d-world--thinkautonomous-ai,webhooks,"no public webhook API advertised — vendor product, no public docs for webhook integration",https://www.thinkautonomous.ai/blog/occupancy-networks/,depth-floor-reached,apply-value,
bucket-2,wayve-gaia-2-gaia-3--wayve-ai,a2a-support,"no A2A protocol support advertised — vertical product, no A2A integration documented",https://wayve.ai/thinking/scaling-gaia-2/,depth-floor-reached,apply-value,
bucket-2,wayve-gaia-2-gaia-3--wayve-ai,import-export,"no public import/export API advertised — vendor product, data movement via enterprise integration only",https://wayve.ai/thinking/scaling-gaia-2/,depth-floor-reached,apply-value,
bucket-2,wayve-gaia-2-gaia-3--wayve-ai,mcp-support,"no MCP support advertised — vertical product, no MCP server / client integration documented",https://wayve.ai/thinking/scaling-gaia-2/,depth-floor-reached,apply-value,
bucket-2,wayve-gaia-2-gaia-3--wayve-ai,otel,no OpenTelemetry integration advertised — vendor logs/observability not publicly documented,https://wayve.ai/thinking/scaling-gaia-2/,depth-floor-reached,apply-value,
bucket-2,wayve-gaia-2-gaia-3--wayve-ai,webhooks,"no public webhook API advertised — vendor product, no public docs for webhook integration",https://wayve.ai/thinking/scaling-gaia-2/,depth-floor-reached,apply-value,
bucket-2,0-5-physical-intelligence--pi-website,claims,Open-world generalisation to unseen household environments. Cleans an entirely new kitchen with no environment-specific training.,https://www.physicalintelligence.company/blog/pi05,real-data,apply-citation,value unchanged; backfill citation
bucket-2,abridge--abridge-com,claims,Deployed at major academic health systems. Inpatient + outpatient tools launched 2025. Altais physician-burnout partnership.,https://techcrunch.com/2025/06/24/in-just-4-months-ai-medical-scribe-abridge-doubles-valuation-to-5-3b/,real-data,apply-citation,value unchanged; backfill citation
bucket-2,asapp-generativeagent--asapp-com,claims,AWS Generative AI Competency. CXP unified platform launched Nov 2025.,https://www.asapp.com/news/asapp-announces-cxp,real-data,apply-citation,value unchanged; backfill citation
bucket-2,benevolentai--benevolent-com,claims,"AstraZeneca, Merck KGaA, Eli Lilly partners. Went private via Osaka Holdings merger in 2025.",https://www.benevolent.com/news-and-media/press-releases/benevolentai-and-osaka-soda-holdings-announce-completion-of-merger/,real-data,apply-citation,value unchanged; backfill citation
bucket-2,causaly--causaly-com,claims,"500M facts, 70M directional relationships. Major pharma partners. Agentic layer launched early-access Mar 2025.",https://www.causaly.com/blog/agentic-causaly-early-access,real-data,apply-citation,value unchanged; backfill citation
bucket-2,character-ai--character-ai,claims,Hundreds of millions of users. Acquired Noam Shazeer team's tech (Google partnership).,https://www.theverge.com/2024/8/2/24211362/google-ai-character-noam-shazeer-deal,real-data,apply-citation,value unchanged; backfill citation
bucket-2,charisma-ai--charisma-ai,claims,"Warner Bros (Justice League), Sky, BBC clients. £1M consortium funding (Sept 2024).",https://charisma.ai/about/,real-data,apply-citation,value unchanged; backfill citation
bucket-2,chatgpt-study-mode--openai-com,claims,"Launched July 30, 2025. Available to all logged-in ChatGPT users (Free, Plus, Pro, Team). Goal-setting and cross-conversation progress tracking marked as future",https://openai.com/index/chatgpt-study-mode/,real-data,apply-citation,value unchanged; backfill citation
bucket-2,clio-duo-manage-ai--clio-com,claims,Dominant SMB market position.,https://www.clio.com/about/press/clio-duo-ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-2,cocounsel-legal-thomson-reuters--legaltechnology-com,claims,1M users across 107 countries.,https://www.thomsonreuters.com/en/press-releases/2024/november/cocounsel-by-thomson-reuters.html,real-data,apply-citation,value unchanged; backfill citation
bucket-2,cognigy--cognigy-com,claims,"1B+ annual interactions. Gartner Magic Quadrant Leader 2025. Customers report 30% AHT reduction, 3× self-service.",https://www.cognigy.com/news/cognigy-raises-100m-series-c,real-data,apply-citation,value unchanged; backfill citation
bucket-2,convai-mimir--convai-com,claims,15k+ developers. $5M seed. NVIDIA partnership at CES 2024. $6.5M revenue (2024).,https://www.convai.com/blog/convai-mimir-launch,real-data,apply-citation,value unchanged; backfill citation
bucket-2,cresta--cresta-com,claims,"Forrester Wave Leader, Conversation Intelligence Q2 2025.",https://cresta.com/news/cresta-raises-125m-series-d/,real-data,apply-citation,value unchanged; backfill citation
bucket-2,decagon--decagon-ai,claims,Backed by OpenAI. ElevenLabs partnership for voice (2025).,https://decagon.ai/blog/decagon-series-d,real-data,apply-citation,value unchanged; backfill citation
bucket-2,deepscribe--deepscribe-ai,claims,"5M oncology visits/year. 98.8 KLAS score (A+ all six categories, 2025 Emerging Company Spotlight). 4× monthly oncology visits YoY. Randomised clinical trial pub",https://www.deepscribe.ai/news,real-data,apply-citation,value unchanged; backfill citation
bucket-2,duolingo-max--blog-duolingo-com,claims,~9% of 12.2M paid subscribers on Max by end-2025 (~1.1M users). 78% of Roleplay users reported better real-world conversation readiness in internal surveys.,https://blog.duolingo.com/duolingo-max/,real-data,apply-citation,value unchanged; backfill citation
bucket-2,elicit--elicit-com,claims,Provenance chain throughout review session.,https://elicit.com/blog/elicit-series-a,real-data,apply-citation,value unchanged; backfill citation
bucket-2,elsa-speak--elsaspeak-com,claims,50M+ users in 200+ countries. $32.5M revenue 2023; $60M raised total.,https://elsaspeak.com/about/,real-data,apply-citation,value unchanged; backfill citation
bucket-2,eve-shared-firm-knowledge-auditor--eve-legal,claims,900+ plaintiff firms at GA (2025). Auditor runs unprompted against full case inventory.,https://www.eve.legal/post/eve-series-b,real-data,apply-citation,value unchanged; backfill citation
bucket-2,figure-helix--figure-ai,claims,SOTA on humanoid logistics benchmarks (Scaling Helix paper).,https://www.figure.ai/news/helix,real-data,apply-citation,value unchanged; backfill citation
bucket-2,filevine-lois--filevine-com,claims,"$400M raised across two 2025 rounds (Insight, Accel, Halo). ~6k customers, 100k legal professionals.",https://www.filevine.com/news/filevine-lois-launch/,real-data,apply-citation,value unchanged; backfill citation
bucket-2,futurehouse--futurehouse-org,claims,Philanthropically funded (Eric Schmidt-backed). Autonomous gene-PCOS hypothesis claim.,https://www.futurehouse.org/research-announcements/futurehouse-platform,real-data,apply-citation,value unchanged; backfill citation
bucket-2,gwm-gaussian-world-models--gaussian-world-model-github-io,claims,ICCV 2025. Action-conditioned 3D video prediction; visual representation learning for imitation; neural simulator for model-based RL.,https://gaussian-world-model.github.io/,real-data,apply-citation,value unchanged; backfill citation
bucket-2,harvey-memory--harvey-ai,claims,"$190M ARR, 1,000+ customers at announcement.",https://www.harvey.ai/blog/harvey-memory,real-data,apply-citation,value unchanged; backfill citation
bucket-2,hebbia-matrix--hebbia-com,claims,"$130M Series B (a16z, 2024). Centerview, Paul Weiss, Seyfarth.",https://www.hebbia.com/blog/series-b,real-data,apply-citation,value unchanged; backfill citation
bucket-2,heidi-health--heidihealth-com,claims,KLAS 2025 Emerging Company Spotlight. ISO 27001 / SOC 2 / HIPAA / GDPR / NHS-DSP certified. Evidence product (Feb 2026) with HealthPathways / BMJ / NICE partner,https://www.heidihealth.com/about,real-data,apply-citation,value unchanged; backfill citation
bucket-2,hippocratic-ai-polaris--hippocraticai-com,claims,4.2T-param constellation of 22 LLMs (Polaris 3.0). 99.38% clinical accuracy. $404M total raised; Series C $126M at $3.5B valuation. UHS deployments; KPMG collab,https://www.hippocraticai.com/news/hippocratic-ai-polaris,real-data,apply-citation,value unchanged; backfill citation
bucket-2,intercom-fin--fin-ai,claims,Positioned as #1 AI agent for customer service.,https://www.intercom.com/blog/announcing-fin/,real-data,apply-citation,value unchanged; backfill citation
bucket-2,inworld-ai--inworld-ai,claims,"Unity, Unreal, NVIDIA ACE integrations. $120M raised (Lightspeed, KP, Founders Fund, M12, Samsung NEXT).",https://inworld.ai/blog/inworld-series-b,real-data,apply-citation,value unchanged; backfill citation
bucket-2,iris-ai--iris-ai,claims,Enterprise R&D positioning. Norway-based.,https://iris.ai/about/,real-data,apply-citation,value unchanged; backfill citation
bucket-2,k-health--khealth-com,claims,Matched physician decisions in 2/3 of real cases. Fine-tuned on Gemma 3 via Vertex AI. Live on Mayo Clinic Platform (May 2025); Northwell partnership; HBS case ,https://khealth.com/about/,real-data,apply-citation,value unchanged; backfill citation
